record_id,y,quality_record,candidate_type,is_augmented,panel,group,PC1,PC2,noise_type
1673109__paper_em__snr-6__seed0__00118,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8831393501097897,-2.037044551999679,em
1673109__paper_ma__snr-6__seed0__00119,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.9050884379924714,-1.9172979959638132,ma
2958981__paper_em__snr-6__seed0__00120,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.8681999087838033,-1.4481491212277118,em
2958981__paper_ma__snr-6__seed0__00121,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6845399250958308,-1.2321204593708086,ma
1685808__paper_em__snr-6__seed0__00122,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.4874443760090289,-3.7947326324559185,em
1685808__paper_ma__snr-6__seed0__00123,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.2974207867978789,-3.0859502786679456,ma
2180861__paper_em__snr-6__seed0__00124,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.3396260098953225,0.5947749166852889,em
2180861__paper_ma__snr-6__seed0__00125,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7865628151280664,-2.2768876618132436,ma
2428645__paper_em__snr-6__seed0__00126,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9278380146612766,-0.16410526687327245,em
2428645__paper_ma__snr-6__seed0__00127,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.6343957412968124,-1.9134546354223745,ma
2805557__paper_em__snr-6__seed0__00128,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.2708927342525436,-2.874208623189697,em
2805557__paper_ma__snr-6__seed0__00129,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3594070171235682,-1.8848295728071345,ma
1936185__paper_em__snr-6__seed0__00130,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.135164652222457,-1.766533945203472,em
1936185__paper_ma__snr-6__seed0__00131,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.649552255473535,-1.317415925881598,ma
1962761__paper_em__snr-6__seed0__00132,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.326458952724709,0.3449755923260622,em
1962761__paper_ma__snr-6__seed0__00133,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.6387455796360402,-3.091929460731263,ma
2733620__paper_em__snr-6__seed0__00134,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.6069020709856332,0.5257910156603032,em
2733620__paper_ma__snr-6__seed0__00135,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.5482733543909686,0.9137399388406791,ma
2527240__paper_em__snr-6__seed0__00136,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.0510882539218396,0.656775202647251,em
2527240__paper_ma__snr-6__seed0__00137,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.8207256565733467,0.5999832240361318,ma
2830227__paper_em__snr-6__seed0__00138,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9449936420980786,-2.6079473745029653,em
2830227__paper_ma__snr-6__seed0__00139,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.3316326162150045,-3.7615432867581697,ma
2846962__paper_em__snr-6__seed0__00140,-1,paper_noisy_unacceptable,,1,paper,paper EM,0.36171521802949114,-4.9411168268895915,em
2846962__paper_ma__snr-6__seed0__00141,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5450538447389692,-4.9366821407779415,ma
2339728__paper_em__snr-6__seed0__00142,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5420219348151987,0.08316265164491664,em
2339728__paper_ma__snr-6__seed0__00143,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.256467072135615,-0.6865286480654577,ma
2934316__paper_em__snr-6__seed0__00144,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.9374795939226495,2.26456728763733,em
2934316__paper_ma__snr-6__seed0__00145,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.8913101344025778,-1.042303029958789,ma
1320361__paper_em__snr-6__seed0__00146,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7768559393229575,-1.165340983365317,em
1320361__paper_ma__snr-6__seed0__00147,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.234925634417749,-2.5756456233919023,ma
1902658__paper_em__snr-6__seed0__00148,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5319797721907447,0.38115651546082785,em
1902658__paper_ma__snr-6__seed0__00149,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.4339672589992518,-0.780971381143756,ma
1413908__paper_em__snr-6__seed0__00150,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.1871988868578005,0.9734468015244724,em
1413908__paper_ma__snr-6__seed0__00151,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.31202911245903125,0.9956956010960042,ma
1009856__paper_em__snr-6__seed0__00152,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.504572676753654,1.8179834498590028,em
1009856__paper_ma__snr-6__seed0__00153,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.9414928218151217,-0.07598556647698776,ma
1447487__paper_em__snr-6__seed0__00154,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.5228569057587777,-1.329198063200936,em
1447487__paper_ma__snr-6__seed0__00155,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.22455658160886247,-1.88424253941955,ma
2489947__paper_em__snr-6__seed0__00156,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.659840671056103,-4.3874724329689245,em
2489947__paper_ma__snr-6__seed0__00157,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.14687081771049196,-3.113555786370256,ma
1812105__paper_em__snr-6__seed0__00158,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5650817472874177,-0.32860443852329296,em
1812105__paper_ma__snr-6__seed0__00159,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7372184894610696,-0.5155418146867897,ma
1656657__paper_em__snr-6__seed0__00160,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7124351497052084,-1.128192335136244,em
1656657__paper_ma__snr-6__seed0__00161,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.7868492911215966,-1.3734757214927888,ma
2497511__paper_em__snr-6__seed0__00162,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2172448207774638,1.5511304313849583,em
2497511__paper_ma__snr-6__seed0__00163,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.9667195336074412,-2.0946385951584925,ma
1007823__paper_em__snr-6__seed0__00164,-1,paper_noisy_unacceptable,,1,paper,paper EM,0.29355088598983703,-1.9811079285464264,em
1007823__paper_ma__snr-6__seed0__00165,-1,paper_noisy_unacceptable,,1,paper,paper MA,3.2148478898987136,-3.4605709558047804,ma
2918084__paper_em__snr-6__seed0__00166,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9842692562564518,1.039395228494064,em
2918084__paper_ma__snr-6__seed0__00167,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.685075883157037,-1.1476276805135348,ma
1671316__paper_em__snr-6__seed0__00168,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.7020165075856426,1.1524006793750652,em
1671316__paper_ma__snr-6__seed0__00169,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.344944832470998,-0.9246314387275125,ma
1308563__paper_em__snr-6__seed0__00170,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.31055515782025583,-3.668074039169954,em
1308563__paper_ma__snr-6__seed0__00171,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.2628136165347066,-3.3854886943636258,ma
1580630__paper_em__snr-6__seed0__00172,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5751559921259883,0.8402354707890441,em
1580630__paper_ma__snr-6__seed0__00173,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.9410239809685078,-1.016222048000036,ma
2730157__paper_em__snr-6__seed0__00174,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.6408130235413679,-3.2593143020091855,em
2730157__paper_ma__snr-6__seed0__00175,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.2925104212549408,-2.8460724812083495,ma
2235048__paper_em__snr-6__seed0__00176,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1584823811610379,-1.4745203425845974,em
2235048__paper_ma__snr-6__seed0__00177,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.1670666645531243,-2.7843386865740687,ma
1770296__paper_em__snr-6__seed0__00178,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.4669023336468756,1.610453467949221,em
1770296__paper_ma__snr-6__seed0__00179,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.6093723168807064,-1.191693529737343,ma
2833796__paper_em__snr-6__seed0__00180,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.687758542792873,-1.5439603734780487,em
2833796__paper_ma__snr-6__seed0__00181,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.3277586542043121,-0.31443101624401437,ma
1005639__paper_em__snr-6__seed0__00182,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.7436203577025153,0.48450772213469717,em
1005639__paper_ma__snr-6__seed0__00183,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.4603898710305823,-1.998062314941752,ma
2075786__paper_em__snr-6__seed0__00184,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4130047645038188,-0.3863634350434384,em
2075786__paper_ma__snr-6__seed0__00185,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.750489285415571,-1.8378778347398768,ma
1379675__paper_em__snr-6__seed0__00186,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.5243412184650853,2.0048545695335678,em
1379675__paper_ma__snr-6__seed0__00187,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.931073463168331,-1.843396632013225,ma
2017032__paper_em__snr-6__seed0__00188,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.8336219949629142,0.8042232274456088,em
2017032__paper_ma__snr-6__seed0__00189,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.2646232485169138,0.15826366665981365,ma
2188460__paper_em__snr-6__seed0__00190,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.202231579809571,1.3140903040573952,em
2188460__paper_ma__snr-6__seed0__00191,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5443913407470236,-0.7459532718269636,ma
1370341__paper_em__snr-6__seed0__00192,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.5322191338624548,-1.8024354606005728,em
1370341__paper_ma__snr-6__seed0__00193,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.6068325085691704,-1.5129107261190324,ma
2036732__paper_em__snr-6__seed0__00194,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.6336633161383292,0.64235186009243,em
2036732__paper_ma__snr-6__seed0__00195,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.1444863850259486,-2.1302836361314084,ma
2790899__paper_em__snr-6__seed0__00196,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1562226075040654,-1.0278926618014657,em
2790899__paper_ma__snr-6__seed0__00197,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.325338489338247,-1.324048078559522,ma
2193848__paper_em__snr-6__seed0__00198,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.935340249686351,2.049147748883269,em
2193848__paper_ma__snr-6__seed0__00199,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5944976286553725,-0.7436008417762923,ma
1905774__paper_em__snr-6__seed0__00200,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4719094062023017,0.22123804748507356,em
1905774__paper_ma__snr-6__seed0__00201,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.6511213774339046,0.36496700203318533,ma
2938282__paper_em__snr-6__seed0__00202,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.0536541018064056,-2.177655188090955,em
2938282__paper_ma__snr-6__seed0__00203,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.7629557587079547,-2.0709064141478146,ma
2650422__paper_em__snr-6__seed0__00204,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.7690215329390742,-0.015648879797729533,em
2650422__paper_ma__snr-6__seed0__00205,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.9263606624380702,-1.9422754138847553,ma
2975201__paper_em__snr-6__seed0__00206,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.2525438400366646,-1.591747789447134,em
2975201__paper_ma__snr-6__seed0__00207,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.1906857975676253,-3.5557070816160175,ma
1176338__paper_em__snr-6__seed0__00208,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4635042325883865,-0.4746435584893972,em
1176338__paper_ma__snr-6__seed0__00209,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.5133629977565513,-0.16024384130218006,ma
2531098__paper_em__snr-6__seed0__00210,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.2788620047486825,1.9490114047529685,em
2531098__paper_ma__snr-6__seed0__00211,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5227275079342901,-0.9550850004410727,ma
1129323__paper_em__snr-6__seed0__00212,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1895681653418562,-0.21863528954613998,em
1129323__paper_ma__snr-6__seed0__00213,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.7266087863832,1.2212068907831746,ma
1665193__paper_em__snr-6__seed0__00214,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.2381296127363983,-0.342276365596941,em
1665193__paper_ma__snr-6__seed0__00215,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.8842081911824098,-0.9877379998315953,ma
2142549__paper_em__snr-6__seed0__00216,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4263927110242887,0.4116262136391951,em
2142549__paper_ma__snr-6__seed0__00217,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.13083534839141436,0.9097250964938361,ma
1225426__paper_em__snr-6__seed0__00218,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.009430799093907,0.7211446285471208,em
1225426__paper_ma__snr-6__seed0__00219,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.7811686746343993,-0.41064273194192186,ma
2314213__paper_em__snr-6__seed0__00220,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.9895540073366966,0.03042403208112664,em
2314213__paper_ma__snr-6__seed0__00221,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.4330336192724564,-1.5777901599241309,ma
2865717__paper_em__snr-6__seed0__00222,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.745103756275629,0.12353083940757006,em
2865717__paper_ma__snr-6__seed0__00223,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.9588657122256272,-1.0597095843043876,ma
2786141__paper_em__snr-6__seed0__00224,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.5494763042151356,-3.1932375495497665,em
2786141__paper_ma__snr-6__seed0__00225,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.5266939666040935,-3.4888711864070623,ma
2920995__paper_em__snr-6__seed0__00226,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.5547189038322907,-1.0146141092571066,em
2920995__paper_ma__snr-6__seed0__00227,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.2035595105871453,-0.344426996570523,ma
1703637__paper_em__snr-6__seed0__00228,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5796349375554197,1.3754801270739652,em
1703637__paper_ma__snr-6__seed0__00229,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.4108461805464746,1.3103564650753183,ma
1788608__paper_em__snr-6__seed0__00230,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.500113334139525,0.9535924210156748,em
1788608__paper_ma__snr-6__seed0__00231,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.26654559170325215,0.035558504627211066,ma
1206548__paper_em__snr-6__seed0__00232,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.5578602914250297,-0.8899052581366184,em
1206548__paper_ma__snr-6__seed0__00233,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.960264555393821,-2.421043082576561,ma
2615913__paper_em__snr-6__seed0__00234,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5370532814441584,0.5624563622494574,em
2615913__paper_ma__snr-6__seed0__00235,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.511554528733947,-3.090012034743,ma
1475480__paper_em__snr-6__seed0__00236,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1240259848405045,1.2083305397010642,em
1475480__paper_ma__snr-6__seed0__00237,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.9695124839166507,-1.6996705804415544,ma
2053736__paper_em__snr-6__seed0__00238,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.5104848541581422,0.6405170386616174,em
2053736__paper_ma__snr-6__seed0__00239,-1,paper_noisy_unacceptable,,1,paper,paper MA,-2.1131171682150582,2.4692603462868563,ma
2718367__paper_em__snr-6__seed0__00240,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1172313202113426,-0.23070711046860426,em
2718367__paper_ma__snr-6__seed0__00241,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.388959866424847,-1.3445171788791759,ma
1806299__paper_em__snr-6__seed0__00242,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4667987790647212,-0.7151437668291807,em
1806299__paper_ma__snr-6__seed0__00243,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.0734921881703867,-1.1366506747024894,ma
1027085__paper_em__snr-6__seed0__00244,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.4307698271173168,-1.3079881601960017,em
1027085__paper_ma__snr-6__seed0__00245,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.1272203029625989,-0.9066888313346007,ma
2360557__paper_em__snr-6__seed0__00246,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.9145254864518817,1.3698248389631036,em
2360557__paper_ma__snr-6__seed0__00247,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.1067428088334026,-1.5928755377882933,ma
1399026__paper_em__snr-6__seed0__00248,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.9356463584499104,-1.7270005666922055,em
1399026__paper_ma__snr-6__seed0__00249,-1,paper_noisy_unacceptable,,1,paper,paper MA,1.912865570830891,-2.6096299062215245,ma
1773240__paper_em__snr-6__seed0__00250,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.714551217404298,0.7567046879771037,em
1773240__paper_ma__snr-6__seed0__00251,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.4924575962286252,-1.71988916877986,ma
2009094__paper_em__snr-6__seed0__00252,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.1290083460229767,1.5932765334402175,em
2009094__paper_ma__snr-6__seed0__00253,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.5442832350275357,-2.544737659156548,ma
1652924__paper_em__snr-6__seed0__00254,-1,paper_noisy_unacceptable,,1,paper,paper EM,-1.409501281563104,-0.08894284510969,em
1652924__paper_ma__snr-6__seed0__00255,-1,paper_noisy_unacceptable,,1,paper,paper MA,-0.4376863105394129,0.6116241137477514,ma
1567711__paper_em__snr-6__seed0__00256,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.7736919319475417,-0.3204607943717556,em
1567711__paper_ma__snr-6__seed0__00257,-1,paper_noisy_unacceptable,,1,paper,paper MA,0.30877033295333284,-0.6386312961191377,ma
1708002__paper_em__snr-6__seed0__00258,-1,paper_noisy_unacceptable,,1,paper,paper EM,-0.2630031556249997,-3.6626405345322253,em
1708002__paper_ma__snr-6__seed0__00259,-1,paper_noisy_unacceptable,,1,paper,paper MA,2.1593622828320056,-4.310743593893907,ma
2903242__paper_em__snr-6__seed0__00260,-1,paper_noisy_unacceptable,,1,paper,paper EM,-2.1983371245249583,0.9460955510946094,em
