idx,split,class_name,v116_candidate_type,domain,PC1,PC2,coordinate_basis
28157,train,bad,ptb_morph,synthesis,-2.4690880213461393,-1.9863161582495097,v116_shared_pca_44_features_fit_original_train
28159,train,bad,ptb_morph,synthesis,-5.540908968753358,8.185859483307185,v116_shared_pca_44_features_fit_original_train
28160,train,bad,ptb_morph,synthesis,-6.107370516593463,-2.684141000566461,v116_shared_pca_44_features_fit_original_train
28161,train,bad,ptb_morph,synthesis,-5.510406666182627,8.025870115644201,v116_shared_pca_44_features_fit_original_train
28163,train,bad,ptb_morph,synthesis,-5.464741476935151,7.9761325608742855,v116_shared_pca_44_features_fit_original_train
28165,train,bad,ptb_morph,synthesis,-5.478673577672016,8.272439042600382,v116_shared_pca_44_features_fit_original_train
28166,train,bad,ptb_morph,synthesis,-5.40204635382409,7.920344776198108,v116_shared_pca_44_features_fit_original_train
28169,train,bad,ptb_morph,synthesis,-5.434875607100571,8.290747011619723,v116_shared_pca_44_features_fit_original_train
28170,train,bad,ptb_morph,synthesis,-5.134355267948809,8.135289483266906,v116_shared_pca_44_features_fit_original_train
28171,train,bad,ptb_morph,synthesis,-5.671255176127252,8.135561754957225,v116_shared_pca_44_features_fit_original_train
28175,train,bad,ptb_morph,synthesis,-5.395744296641146,8.260495094929816,v116_shared_pca_44_features_fit_original_train
28176,train,bad,ptb_morph,synthesis,-5.413222595238405,8.01627799955409,v116_shared_pca_44_features_fit_original_train
28177,train,bad,ptb_morph,synthesis,-5.345192069197017,8.167319260941262,v116_shared_pca_44_features_fit_original_train
28178,train,bad,ptb_morph,synthesis,-5.503254809881483,8.280997809096874,v116_shared_pca_44_features_fit_original_train
28179,train,bad,ptb_morph,synthesis,-5.703497317027338,8.482460645701927,v116_shared_pca_44_features_fit_original_train
28180,train,bad,ptb_morph,synthesis,-5.158760251384091,8.151532136789308,v116_shared_pca_44_features_fit_original_train
28183,train,bad,ptb_morph,synthesis,-5.432912073982223,8.126666017832445,v116_shared_pca_44_features_fit_original_train
28184,train,bad,ptb_morph,synthesis,-5.646113627456108,8.21888492128931,v116_shared_pca_44_features_fit_original_train
28185,train,bad,ptb_morph,synthesis,-5.449540289183803,8.027318118263171,v116_shared_pca_44_features_fit_original_train
28186,train,bad,ptb_morph,synthesis,-5.345696975917761,8.196683945235163,v116_shared_pca_44_features_fit_original_train
28187,train,bad,ptb_morph,synthesis,-5.381112139019379,8.272871394317448,v116_shared_pca_44_features_fit_original_train
28188,train,bad,ptb_morph,synthesis,-5.436344042398247,8.368627240499162,v116_shared_pca_44_features_fit_original_train
28189,train,bad,ptb_morph,synthesis,-5.544316895674855,8.180267572729587,v116_shared_pca_44_features_fit_original_train
28190,train,bad,ptb_morph,synthesis,-5.732865377091944,8.48238101627907,v116_shared_pca_44_features_fit_original_train
28192,train,bad,ptb_morph,synthesis,-5.569102318300393,8.148202010779562,v116_shared_pca_44_features_fit_original_train
28193,train,bad,ptb_morph,synthesis,-5.31707371861736,8.204005799580532,v116_shared_pca_44_features_fit_original_train
28196,train,bad,ptb_morph,synthesis,-5.736345814916955,8.422619918880264,v116_shared_pca_44_features_fit_original_train
28197,train,bad,ptb_morph,synthesis,-5.5776393769937975,8.411410707286647,v116_shared_pca_44_features_fit_original_train
28198,train,bad,ptb_morph,synthesis,-5.621723061373887,8.229119700594936,v116_shared_pca_44_features_fit_original_train
28199,train,bad,ptb_morph,synthesis,-5.496814013998112,8.3749477872439,v116_shared_pca_44_features_fit_original_train
28200,train,bad,ptb_morph,synthesis,-5.471992536106471,8.335828377821546,v116_shared_pca_44_features_fit_original_train
28201,train,bad,ptb_morph,synthesis,-5.393157758776528,8.393520245419865,v116_shared_pca_44_features_fit_original_train
28202,train,bad,ptb_morph,synthesis,-5.505027470084817,8.341790878115942,v116_shared_pca_44_features_fit_original_train
28203,train,bad,ptb_morph,synthesis,-4.900320878214453,11.735145711664686,v116_shared_pca_44_features_fit_original_train
28204,train,bad,ptb_morph,synthesis,-5.557085822709633,8.312634753962675,v116_shared_pca_44_features_fit_original_train
28206,train,bad,ptb_morph,synthesis,-5.378443498648153,7.943014238776917,v116_shared_pca_44_features_fit_original_train
28207,train,bad,ptb_morph,synthesis,-5.547372351998371,8.216729684890668,v116_shared_pca_44_features_fit_original_train
28208,train,bad,ptb_morph,synthesis,-5.340572239906848,8.091719129500822,v116_shared_pca_44_features_fit_original_train
28209,train,bad,ptb_morph,synthesis,-5.342622017395618,8.376935478337364,v116_shared_pca_44_features_fit_original_train
28210,train,bad,ptb_morph,synthesis,-5.296628831712752,8.290567843607455,v116_shared_pca_44_features_fit_original_train
28211,train,bad,ptb_morph,synthesis,-5.281248952231172,8.00798202850774,v116_shared_pca_44_features_fit_original_train
28212,train,bad,ptb_morph,synthesis,-5.275722827142921,7.974133209484044,v116_shared_pca_44_features_fit_original_train
28214,train,bad,ptb_morph,synthesis,-5.2696035692079,7.998416516342494,v116_shared_pca_44_features_fit_original_train
28215,train,bad,ptb_morph,synthesis,-8.760878312194437,6.311442214305546,v116_shared_pca_44_features_fit_original_train
28216,train,bad,ptb_morph,synthesis,-5.12824640714752,8.070527830971564,v116_shared_pca_44_features_fit_original_train
28217,train,bad,ptb_morph,synthesis,-5.607792454461103,8.27914082654934,v116_shared_pca_44_features_fit_original_train
28218,train,bad,ptb_morph,synthesis,-5.603433569481721,7.942964703425589,v116_shared_pca_44_features_fit_original_train
28219,train,bad,ptb_morph,synthesis,-5.604640316372956,8.227417648778525,v116_shared_pca_44_features_fit_original_train
28220,train,bad,ptb_morph,synthesis,-5.704404918522034,8.459511245827624,v116_shared_pca_44_features_fit_original_train
28221,train,bad,ptb_morph,synthesis,-5.688810834567146,8.295875932782248,v116_shared_pca_44_features_fit_original_train
28223,train,bad,ptb_morph,synthesis,-5.529943375010056,8.3088956184914,v116_shared_pca_44_features_fit_original_train
28224,train,bad,ptb_morph,synthesis,-5.557652357395332,8.47030129220564,v116_shared_pca_44_features_fit_original_train
28225,train,bad,ptb_morph,synthesis,-5.689180826038452,8.266082294162128,v116_shared_pca_44_features_fit_original_train
28227,train,bad,ptb_morph,synthesis,-5.71881458622364,8.064004489656298,v116_shared_pca_44_features_fit_original_train
28228,train,bad,ptb_morph,synthesis,-5.4924042266493664,8.165770372059862,v116_shared_pca_44_features_fit_original_train
28229,train,bad,ptb_morph,synthesis,-5.771726990132425,8.456124093749718,v116_shared_pca_44_features_fit_original_train
28230,train,bad,ptb_morph,synthesis,-5.416141147168572,8.359304676474695,v116_shared_pca_44_features_fit_original_train
28231,train,bad,ptb_morph,synthesis,-5.496120370820252,8.302087244918825,v116_shared_pca_44_features_fit_original_train
28232,train,bad,ptb_morph,synthesis,-5.553767183523988,8.423784619005081,v116_shared_pca_44_features_fit_original_train
28233,train,bad,ptb_morph,synthesis,-5.412164870941783,8.239570175731703,v116_shared_pca_44_features_fit_original_train
28234,train,bad,ptb_morph,synthesis,-5.6774680596223455,7.977824404625546,v116_shared_pca_44_features_fit_original_train
28235,train,bad,ptb_morph,synthesis,-5.521447389557656,7.84966094000334,v116_shared_pca_44_features_fit_original_train
28236,train,bad,ptb_morph,synthesis,-5.680453280437359,8.195990264223227,v116_shared_pca_44_features_fit_original_train
28237,train,bad,ptb_morph,synthesis,-5.3124169863236705,8.125620483055876,v116_shared_pca_44_features_fit_original_train
28238,train,bad,ptb_morph,synthesis,-5.571007694450875,8.155929231059899,v116_shared_pca_44_features_fit_original_train
28239,train,bad,ptb_morph,synthesis,-5.707055342090465,8.40514996454947,v116_shared_pca_44_features_fit_original_train
28240,train,bad,ptb_morph,synthesis,-5.314147883245175,8.278929869125141,v116_shared_pca_44_features_fit_original_train
28241,train,bad,ptb_morph,synthesis,-5.569829090229504,8.252143220827097,v116_shared_pca_44_features_fit_original_train
28242,train,bad,ptb_morph,synthesis,-5.353596007213971,7.801759297025872,v116_shared_pca_44_features_fit_original_train
28243,train,bad,ptb_morph,synthesis,-8.829098200835741,6.060940223142703,v116_shared_pca_44_features_fit_original_train
28244,train,bad,ptb_morph,synthesis,-5.378981004980904,8.178636712352716,v116_shared_pca_44_features_fit_original_train
28245,train,bad,ptb_morph,synthesis,-5.780576728494248,8.04932582984734,v116_shared_pca_44_features_fit_original_train
28246,train,bad,ptb_morph,synthesis,-5.604538136715776,8.223868330038723,v116_shared_pca_44_features_fit_original_train
28247,train,bad,ptb_morph,synthesis,-5.346856710335951,8.221382219802939,v116_shared_pca_44_features_fit_original_train
28248,train,bad,ptb_morph,synthesis,-5.299492235477491,8.047946814774582,v116_shared_pca_44_features_fit_original_train
28249,train,bad,ptb_morph,synthesis,-8.503142536122645,7.010922013292045,v116_shared_pca_44_features_fit_original_train
28250,train,bad,ptb_morph,synthesis,-5.2010337091020915,8.184684697673777,v116_shared_pca_44_features_fit_original_train
28251,train,bad,ptb_morph,synthesis,-8.668986854681684,6.051585653483409,v116_shared_pca_44_features_fit_original_train
28252,train,bad,ptb_morph,synthesis,-5.741926644061293,8.34092517222031,v116_shared_pca_44_features_fit_original_train
28253,train,bad,ptb_morph,synthesis,-5.497195515948592,8.422225315468438,v116_shared_pca_44_features_fit_original_train
28254,train,bad,ptb_morph,synthesis,-5.24330806933718,8.114685002489706,v116_shared_pca_44_features_fit_original_train
28255,train,bad,ptb_morph,synthesis,-5.781035696144336,8.410532905547237,v116_shared_pca_44_features_fit_original_train
28256,train,bad,ptb_morph,synthesis,-5.609752340654353,7.976966955570917,v116_shared_pca_44_features_fit_original_train
28257,train,bad,ptb_morph,synthesis,-5.482572861628812,8.001290264642448,v116_shared_pca_44_features_fit_original_train
28258,train,bad,ptb_morph,synthesis,-8.2409206541348,5.591942012244635,v116_shared_pca_44_features_fit_original_train
28260,train,bad,ptb_morph,synthesis,-5.641589578545215,-4.245764089339499,v116_shared_pca_44_features_fit_original_train
28261,train,bad,ptb_morph,synthesis,-5.423987764978154,8.218370830163094,v116_shared_pca_44_features_fit_original_train
28262,train,bad,ptb_morph,synthesis,-8.656899255463552,6.623458460910713,v116_shared_pca_44_features_fit_original_train
28264,train,bad,ptb_morph,synthesis,-5.241499983997551,7.996959119322027,v116_shared_pca_44_features_fit_original_train
28265,train,bad,ptb_morph,synthesis,-5.460012715552056,8.282071372265671,v116_shared_pca_44_features_fit_original_train
28266,train,bad,ptb_morph,synthesis,-5.6710256048316445,8.258047309311895,v116_shared_pca_44_features_fit_original_train
28267,train,bad,ptb_morph,synthesis,-5.51645898662394,7.909511710124213,v116_shared_pca_44_features_fit_original_train
28268,train,bad,ptb_morph,synthesis,-5.668425643186483,8.1313652061632,v116_shared_pca_44_features_fit_original_train
28269,train,bad,ptb_morph,synthesis,-5.240457865537929,8.136464300038481,v116_shared_pca_44_features_fit_original_train
28270,train,bad,ptb_morph,synthesis,-5.559091101078632,8.01512633240739,v116_shared_pca_44_features_fit_original_train
28271,train,bad,ptb_morph,synthesis,-8.833197263292222,6.031505835355373,v116_shared_pca_44_features_fit_original_train
28274,train,bad,ptb_morph,synthesis,-5.401803302791851,8.06490306133609,v116_shared_pca_44_features_fit_original_train
28275,train,bad,ptb_morph,synthesis,-5.338316745705203,8.155507315597122,v116_shared_pca_44_features_fit_original_train
28277,train,bad,ptb_morph,synthesis,-5.322501933147471,7.999873009918388,v116_shared_pca_44_features_fit_original_train
28280,train,bad,ptb_morph,synthesis,-5.270879341258873,8.006354947400379,v116_shared_pca_44_features_fit_original_train
28281,train,bad,ptb_morph,synthesis,-5.528628364487462,8.148661689659924,v116_shared_pca_44_features_fit_original_train
28282,train,bad,ptb_morph,synthesis,-5.416886398655246,8.092296515565234,v116_shared_pca_44_features_fit_original_train
28283,train,bad,ptb_morph,synthesis,-5.534008890689687,8.217988201504905,v116_shared_pca_44_features_fit_original_train
28285,train,bad,ptb_morph,synthesis,-5.49803924238083,8.266340447791093,v116_shared_pca_44_features_fit_original_train
28286,train,bad,ptb_morph,synthesis,-5.5889586660769535,8.03671435008078,v116_shared_pca_44_features_fit_original_train
28287,train,bad,ptb_morph,synthesis,-5.486742344987315,8.161954003334223,v116_shared_pca_44_features_fit_original_train
28288,train,bad,ptb_morph,synthesis,-5.718438417000646,8.267478309372898,v116_shared_pca_44_features_fit_original_train
28289,train,bad,ptb_morph,synthesis,-5.521735953622809,7.965397724636468,v116_shared_pca_44_features_fit_original_train
28290,train,bad,ptb_morph,synthesis,-5.796016914131199,8.293718074093453,v116_shared_pca_44_features_fit_original_train
28291,train,bad,ptb_morph,synthesis,-5.700650772206922,8.551781285607932,v116_shared_pca_44_features_fit_original_train
28292,train,bad,ptb_morph,synthesis,-5.74298491682684,8.273782601046076,v116_shared_pca_44_features_fit_original_train
28293,train,bad,ptb_morph,synthesis,-5.33303910838084,8.006459374726989,v116_shared_pca_44_features_fit_original_train
28294,train,bad,ptb_morph,synthesis,-8.805332035269174,6.557451934501337,v116_shared_pca_44_features_fit_original_train
28295,train,bad,ptb_morph,synthesis,-5.239221383009635,8.188606786286114,v116_shared_pca_44_features_fit_original_train
28296,train,bad,ptb_morph,synthesis,-5.328782036897863,8.233973550912458,v116_shared_pca_44_features_fit_original_train
28297,train,bad,ptb_morph,synthesis,-5.827785256084651,8.183284494479363,v116_shared_pca_44_features_fit_original_train
28299,train,bad,ptb_morph,synthesis,-5.56548853552772,8.348451374936113,v116_shared_pca_44_features_fit_original_train
28300,train,bad,ptb_morph,synthesis,-5.4221244552364745,8.14550994397187,v116_shared_pca_44_features_fit_original_train
28302,train,bad,ptb_morph,synthesis,-5.348762986328602,8.001887825281596,v116_shared_pca_44_features_fit_original_train
28303,train,bad,ptb_morph,synthesis,-5.547556619314671,8.405856148017467,v116_shared_pca_44_features_fit_original_train
28304,train,bad,ptb_morph,synthesis,-5.374947991274251,8.31514682343103,v116_shared_pca_44_features_fit_original_train
28305,train,bad,ptb_morph,synthesis,-5.776444966340861,8.410845991438205,v116_shared_pca_44_features_fit_original_train
28306,train,bad,ptb_morph,synthesis,-5.407240373623798,7.868646260084367,v116_shared_pca_44_features_fit_original_train
28307,train,bad,ptb_morph,synthesis,-5.827259222476025,8.274313579815116,v116_shared_pca_44_features_fit_original_train
28308,train,bad,ptb_morph,synthesis,-5.450877633664724,7.89046505980943,v116_shared_pca_44_features_fit_original_train
28309,train,bad,ptb_morph,synthesis,-5.456951358941998,8.134455665656747,v116_shared_pca_44_features_fit_original_train
28310,train,bad,ptb_morph,synthesis,-5.4556326002537325,7.868677557465956,v116_shared_pca_44_features_fit_original_train
28311,train,bad,ptb_morph,synthesis,-5.265713358899479,8.26959965008403,v116_shared_pca_44_features_fit_original_train
28312,train,bad,ptb_morph,synthesis,-5.549341103033539,8.096403365408092,v116_shared_pca_44_features_fit_original_train
28313,train,bad,ptb_morph,synthesis,-5.527710043683166,8.387498610777826,v116_shared_pca_44_features_fit_original_train
28314,train,bad,ptb_morph,synthesis,-5.6934242187167285,8.24462015986812,v116_shared_pca_44_features_fit_original_train
28315,train,bad,ptb_morph,synthesis,-4.970135078502352,-1.0317513873328077,v116_shared_pca_44_features_fit_original_train
